ar_revenue,ar_total_expenses,ar_sale_cost,ar_selling_expenses,ar_management_expenses,ar_sale_profit,ar_balance_of_rvns_and_expns,ar_profit_before_tax,ar_taxes,ar_other_profit_and_losses,ar_net_profit,ab_immobilized_assets,ab_mobile_current_assets,ab_inventory,ab_accounts_receivable,ab_other_current_assets,ab_cash_and_securities,ab_losses,ab_own_capital,ab_borrowed_capital,ab_long_term_liabilities,ab_short_term_borrowing,ab_accounts_payable,ab_other_borrowings,bus_age,ogrn_age,adr_actual_age,head_actual_age,cap_actual_age,ul_capital_sum,ul_founders_cnt,ul_branch_cnt,ul_strategic_flg,ul_systematizing_flg,record_id,ul_staff_range,lgd
,,,,,,,,,,,,,,,,,,,,,,,,27,27,10,10,10,10000.0,2,0,0,0,125889,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,14,14,8,8,8,10000.0,2,0,0,0,27910,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,72,72,4,4,4,22500.0,3,0,0,0,193342,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,17,17,4,4,4,11000.0,1,0,0,0,141993,[1-100],0.8638888888888888
26902000.0,25094000.0,22656000.0,2438000.0,0.0,1808000.0,-271000.0,1537000.0,0.0,0.0,1537000.0,0.0,1363000.0,0.0,0.0,1363000.0,639000.0,1537000.0,1731000.0,271000.0,0.0,0.0,271000.0,0.0,92,92,14,14,14,10000.0,1,0,0,0,58523,[1-100],0.6805555555555556
26394000.0,24150000.0,24150000.0,0.0,0.0,2244000.0,0.0,2244000.0,0.0,0.0,2244000.0,0.0,13611000.0,586000.0,13025000.0,0.0,2000.0,2244000.0,10417000.0,6221000.0,0.0,6089000.0,0.0,132000.0,156,138,7,7,7,10000.0,1,0,0,0,267014,[1-100],0.45833333333333337
462000.0,431000.0,431000.0,0.0,0.0,31000.0,-1000.0,30000.0,6000.0,0.0,24000.0,0.0,452000.0,113000.0,339000.0,0.0,0.0,24000.0,41000.0,411000.0,0.0,335000.0,76000.0,0.0,34,34,13,13,13,10000.0,1,0,0,0,67238,[1-100],0.3626199897092415
,,,,,,,,,,,,,,,,,,,,,,,,149,132,3,3,3,40000.0,1,0,0,0,62763,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,10000.0,1,0,0,0,46604,[1-100],0.975
,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,5,10000.0,1,0,0,0,56367,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,5,5,5,15000.0,1,0,0,0,206142,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,12,12,1,1,1,10000.0,1,0,0,0,170978,[1-100],0.9333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,6,10000.0,1,0,0,0,139649,[1-100],1.0
42541000.0,41811000.0,36643000.0,0.0,5168000.0,730000.0,-48000.0,682000.0,-242000.0,0.0,924000.0,430000.0,7988000.0,1904000.0,5143000.0,941000.0,19000.0,634000.0,659000.0,7778000.0,0.0,731000.0,7047000.0,0.0,24,24,4,4,4,30000.0,2,0,0,0,34483,[1-100],0.1416141130494465
,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,10000.0,1,0,0,0,47240,[1-100],0.9166666666666666
,,,,,,,,,,,,,,,,,,,,,,,,54,54,2,2,2,20000.0,1,0,0,0,159120,[1-100],1.0
27094000.0,26746000.0,26746000.0,0.0,0.0,348000.0,-495000.0,-147000.0,0.0,0.0,-147000.0,0.0,4372000.0,3464000.0,908000.0,0.0,126000.0,-147000.0,4884000.0,2473000.0,0.0,652000.0,1821000.0,0.0,101,101,23,23,23,516300.0,28,0,0,0,216824,[1-100],0.6493055555555556
,,,,,,,,,,,,,,,,,,,,,,,,11,11,10,10,10,10000.0,1,0,0,0,217164,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,11,11,10000.0,1,0,0,0,64541,[1-100],0.9611111111111111
1088000.0,1295000.0,1295000.0,0.0,0.0,-207000.0,-11000.0,-218000.0,0.0,0.0,-218000.0,0.0,1322000.0,912000.0,410000.0,0.0,1000.0,-218000.0,116000.0,2002000.0,0.0,1378000.0,624000.0,0.0,36,36,5,5,5,10000.0,3,0,0,0,129742,[1-100],0.6
,,,,,,,,,,,,,,,,,,,,,,,,32,32,23,23,23,10000.0,2,0,0,0,51723,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,4,4,4,10000.0,1,0,0,0,25207,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,10000.0,1,0,0,0,157834,[1-100],1.0
7193000.0,5421000.0,5421000.0,0.0,0.0,1772000.0,-69000.0,1703000.0,13000.0,0.0,1690000.0,0.0,3185000.0,2886000.0,299000.0,0.0,31000.0,1690000.0,1890000.0,1326000.0,0.0,0.0,1326000.0,0.0,95,95,6,6,6,200000.0,1,0,0,0,245218,[1-100],0.6701388888888888
69044000.0,66915000.0,58229000.0,8686000.0,0.0,2129000.0,-2712000.0,-583000.0,117000.0,14000.0,-686000.0,488000.0,28233000.0,18518000.0,9460000.0,255000.0,273000.0,-480000.0,4782000.0,24212000.0,16621000.0,1992000.0,5599000.0,0.0,100,100,19,19,19,10000.0,1,0,0,0,220445,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,23,23,12,12,12,10000.0,1,0,0,0,220563,[1-100],0.7805555555555556
,,,,,,,,,,,,,,,,,,,,,,,,138,138,24,24,24,10000.0,1,0,0,0,42369,[1-100],0.5208333333333333
,,,,,,,,,,,,,,,,,,,,,,,,40,40,24,24,24,10000.0,1,0,0,0,214083,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,11,11,12,12,12,10000.0,1,0,0,0,253044,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,13,10000.0,1,0,0,0,191873,[1-100],1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,20,20,2,2,2,20000.0,1,0,0,0,161199,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,54,54,24,24,24,10000.0,1,0,0,0,261318,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,2,2,2,10000.0,1,0,0,0,137099,[1-100],0.6277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,79,79,18,18,18,10000.0,1,0,0,0,163653,[1-100],0.7256944444444444
,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,10000.0,2,0,0,0,163408,[1-100],1.0
7837000.0,7468000.0,7468000.0,0.0,0.0,369000.0,-37000.0,332000.0,66000.0,0.0,266000.0,0.0,3545000.0,3223000.0,322000.0,0.0,73000.0,266000.0,402000.0,3252000.0,0.0,2540000.0,539000.0,173000.0,32,32,13,13,13,10000.0,1,0,0,0,173662,[1-100],0.2242770813480246
107287000.0,106839000.0,103171000.0,2140000.0,1528000.0,448000.0,-1088000.0,-640000.0,36000.0,0.0,-676000.0,0.0,33571000.0,14797000.0,18771000.0,3000.0,315000.0,-676000.0,-827000.0,34713000.0,0.0,0.0,34713000.0,0.0,29,29,8,8,8,10000.0,1,0,0,0,252699,[1-100],0.6972222222222222
,,,,,,,,,,,,,,,,,,,,,,,,85,85,26,26,26,10000.0,1,0,0,0,205640,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,8,8,5,5,5,10000.0,2,0,0,0,77897,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,19,19,20,20,20,10000.0,2,0,0,0,74721,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,7,7,3,3,3,15000.0,2,0,0,0,215612,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,175,135,2,2,2,16000.0,1,0,0,0,109925,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,60,60,3,3,3,50000.0,1,0,0,0,188817,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,54,54,1,1,1,20000.0,1,0,0,0,216820,[1-100],1.0
23975000.0,21283000.0,21283000.0,0.0,0.0,2692000.0,-865000.0,1827000.0,340000.0,0.0,1487000.0,0.0,1491000.0,41000.0,1450000.0,0.0,5583000.0,1487000.0,1739000.0,5335000.0,0.0,3754000.0,1581000.0,0.0,37,37,20,20,20,10000.0,1,0,0,0,207891,[1-100],0.1696368678222382
,,,,,,,,,,,,,,,,,,,,,,,,136,136,4,4,4,10000.0,1,0,0,0,132642,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,127,127,10,10,10,12500.0,1,0,0,0,30457,[1-100],0.5590277777777778
,,,,,,,,,,,,,,,,,,,,,,,,131,131,22,22,22,10000.0,2,0,0,0,8793,[1-100],0.5451388888888888
2513000.0,2966000.0,2966000.0,0.0,0.0,-453000.0,-13000.0,-466000.0,-147000.0,2000.0,-317000.0,619000.0,2368000.0,374000.0,1667000.0,327000.0,52000.0,-373000.0,28000.0,3011000.0,26000.0,0.0,2985000.0,0.0,30,30,7,7,7,410000.0,1,0,0,0,241985,[1-100],0.6833333333333332
132127000.0,131601000.0,131601000.0,0.0,0.0,526000.0,-80000.0,446000.0,95000.0,0.0,351000.0,0.0,3417000.0,0.0,3417000.0,0.0,7000.0,351000.0,621000.0,2803000.0,0.0,480000.0,2159000.0,164000.0,40,40,6,6,6,10000.0,1,0,0,0,255218,[1-100],0.08623407116704151
1523000.0,6411000.0,6411000.0,0.0,0.0,-4888000.0,0.0,-4888000.0,15000.0,0.0,-4903000.0,0.0,7130000.0,6891000.0,239000.0,0.0,394000.0,-4903000.0,-728000.0,8252000.0,0.0,5280000.0,2972000.0,0.0,18,18,2,2,2,10000.0,1,0,0,0,102608,[1-100],0.30432869847392907
,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,14,14,10000.0,1,0,0,0,263152,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,97,97,3,3,3,10000.0,1,0,0,0,89306,[1-100],0.6631944444444444
,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,10000.0,1,0,0,0,154905,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,57,57,25,25,25,10000.0,1,0,0,0,138803,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,10,10,10,10000.0,2,0,0,0,91585,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,113,113,5,5,5,10000.0,1,0,0,0,85944,[1-100],0.6076388888888888
,,,,,,,,,,,,,,,,,,,,,,,,28,28,2,2,2,10000.0,1,0,0,0,200143,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,14,14,2,2,2,11000.0,1,0,0,0,86341,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,91,91,7,7,7,20000.0,1,0,0,0,142188,[1-100],0.0
243376000.0,230274000.0,216849000.0,13425000.0,0.0,13102000.0,-12424000.0,678000.0,-368000.0,1000.0,1047000.0,110214000.0,80976000.0,57898000.0,22919000.0,159000.0,870000.0,157000.0,90450000.0,101610000.0,49138000.0,18057000.0,34415000.0,0.0,279,135,3,3,3,7780000.0,143,0,0,0,196512,(100-500],0.0
,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,9,9,10000.0,2,0,0,0,231426,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,250000.0,1,0,0,0,233033,[1-100],1.0
46396000.0,46298000.0,46298000.0,0.0,0.0,98000.0,-97000.0,1000.0,0.0,0.0,1000.0,0.0,12963000.0,5449000.0,7514000.0,0.0,1475000.0,1000.0,57000.0,14381000.0,0.0,3800000.0,10581000.0,0.0,93,93,6,6,6,25000.0,1,0,0,0,124893,[1-100],0.6770833333333333
16860000.0,14703000.0,14703000.0,0.0,0.0,2157000.0,-2099000.0,58000.0,0.0,0.0,58000.0,0.0,29409000.0,2400000.0,27009000.0,0.0,137000.0,58000.0,20830000.0,11253000.0,0.0,735000.0,10518000.0,0.0,126,126,3,3,3,20000000.0,1,0,0,0,124434,[1-100],0.5625
,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,1,1,20000.0,1,0,0,0,207233,[1-100],0.8222222222222222
13313000.0,13313000.0,12228000.0,0.0,1085000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712000.0,3976000.0,671000.0,65000.0,327000.0,0.0,-2123000.0,7162000.0,0.0,4726000.0,2430000.0,6000.0,29,29,9,9,9,10000.0,2,0,0,0,238972,[1-100],0.6972222222222222
,,,,,,,,,,,,,,,,,,,,,,,,66,66,11,11,11,22000.0,1,0,0,0,111734,[1-100],1.0
40000.0,149000.0,149000.0,0.0,0.0,-109000.0,0.0,-109000.0,0.0,0.0,-109000.0,0.0,183000.0,24000.0,159000.0,0.0,0.0,-109000.0,263000.0,31000.0,0.0,0.0,31000.0,0.0,98,98,28,28,28,300000.0,1,0,0,0,30877,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,10000.0,1,0,0,0,136233,[1-100],1.0
18501000.0,17037000.0,17037000.0,0.0,0.0,1464000.0,-1340000.0,124000.0,29000.0,0.0,95000.0,23928000.0,18259000.0,13519000.0,4740000.0,0.0,4929000.0,95000.0,48000.0,47068000.0,15423000.0,13304000.0,18105000.0,236000.0,79,79,5,5,5,10000.0,1,0,0,0,250949,[1-100],0.7256944444444444
12624000.0,12470000.0,12470000.0,0.0,0.0,154000.0,-101000.0,53000.0,11000.0,0.0,42000.0,0.0,1026000.0,661000.0,365000.0,0.0,562000.0,42000.0,237000.0,1351000.0,0.0,931000.0,420000.0,0.0,47,47,23,23,23,10000.0,1,0,0,0,187932,[1-100],0.4472222222222222
,,,,,,,,,,,,,,,,,,,,,,,,47,47,4,4,4,10000.0,1,0,0,0,260108,[1-100],1.0
59522000.0,57664000.0,57664000.0,0.0,0.0,1858000.0,-1654000.0,204000.0,61000.0,0.0,143000.0,0.0,14403000.0,11356000.0,3047000.0,0.0,103000.0,143000.0,1186000.0,13753000.0,0.0,3600000.0,10153000.0,0.0,62,62,23,23,23,21000.0,2,0,0,0,36691,[1-100],0.23888888888888885
,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,9,9,10000.0,1,0,0,0,33131,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,70,70,25,25,25,10000.0,1,0,0,0,79004,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,28,28,24,24,24,10000.0,1,0,0,0,208102,[1-100],0.7111111111111111
216311000.0,212050000.0,197935000.0,0.0,14115000.0,4261000.0,-1878000.0,2383000.0,46000.0,67000.0,2404000.0,28698000.0,48764000.0,29955000.0,18286000.0,523000.0,3074000.0,2270000.0,6192000.0,74344000.0,59935000.0,3173000.0,11236000.0,0.0,91,91,12,12,12,44400.0,2,0,0,0,158533,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,44,44,17,17,17,12000.0,1,0,0,0,128788,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,31,31,1,1,1,12500.0,1,0,0,0,160227,[1-100],1.0
25153000.0,23804000.0,22998000.0,806000.0,0.0,1349000.0,-352000.0,997000.0,199000.0,0.0,798000.0,16000.0,23672000.0,13392000.0,10104000.0,176000.0,256000.0,798000.0,1694000.0,22250000.0,0.0,4772000.0,11232000.0,6246000.0,61,61,21,21,21,10000.0,1,0,0,0,140845,[1-100],0.16729296474234268
,,,,,,,,,,,,,,,,,,,,,,,,96,96,15,15,15,210000.0,1,0,0,0,38837,[1-100],0.6666666666666667
,,,,,,,,,,,,,,,,,,,,,,,,105,105,16,16,16,15000.0,1,0,0,0,130116,[1-100],0.6354166666666667
42082000.0,40797000.0,40797000.0,0.0,0.0,1285000.0,-883000.0,402000.0,394000.0,0.0,8000.0,0.0,31617000.0,23653000.0,7964000.0,0.0,1817000.0,8000.0,15703000.0,21596000.0,0.0,6994000.0,14602000.0,0.0,178,140,8,8,8,15660031.8,2,0,0,0,193399,> 500,0.3819444444444444
,,,,,,,,,,,,,,,,,,,,,,,,18,18,6,6,6,10000.0,1,0,0,0,111573,[1-100],1.0
56969000.0,56392000.0,56392000.0,0.0,0.0,577000.0,-364000.0,213000.0,43000.0,0.0,170000.0,0.0,242000.0,0.0,242000.0,0.0,284000.0,170000.0,180000.0,346000.0,0.0,0.0,346000.0,0.0,139,139,27,27,27,20000.0,1,1,0,0,252050,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,71,71,6,6,6,10000.0,1,0,0,0,154547,[1-100],1.0
17557000.0,15613000.0,15613000.0,0.0,0.0,1944000.0,-163000.0,1781000.0,317000.0,0.0,1464000.0,0.0,8082000.0,7659000.0,423000.0,0.0,184000.0,1464000.0,4517000.0,3223000.0,0.0,587000.0,2636000.0,0.0,75,75,26,26,26,10000.0,1,0,0,0,143965,[1-100],0.7395833333333333
,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,35000.0,1,0,0,0,85047,[1-100],1.0
9904000.0,9756000.0,9756000.0,0.0,0.0,148000.0,-310000.0,-162000.0,3000.0,0.0,-165000.0,0.0,9419000.0,519000.0,8900000.0,0.0,56000.0,-165000.0,-354000.0,9832000.0,0.0,8971000.0,861000.0,0.0,28,28,25,25,25,10000.0,1,0,0,0,8414,[1-100],0.7111111111111111
,,,,,,,,,,,,,,,,,,,,,,,,72,72,25,25,25,50000.0,1,0,0,0,189974,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,33,33,12,12,12,10500.0,1,0,0,0,241703,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,55,55,25,25,25,10000.0,1,0,0,0,135556,[1-100],0.33611111111111114
,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,2,2,10000.0,1,0,0,0,184034,[1-100],0.9166666666666666
2481000.0,2107000.0,2107000.0,0.0,0.0,374000.0,-303000.0,71000.0,14000.0,0.0,57000.0,7985000.0,2938000.0,0.0,2938000.0,0.0,8000.0,57000.0,67000.0,10864000.0,6653000.0,0.0,4211000.0,0.0,34,34,31,31,31,10000.0,2,0,0,0,117172,[1-100],0.2804829103746619
,,,,,,,,,,,,,,,,,,,,,,,,76,76,1,1,1,10000.0,2,0,0,0,91306,[1-100],0.0
22348000.0,21275000.0,21275000.0,0.0,0.0,1073000.0,-590000.0,483000.0,127000.0,0.0,356000.0,0.0,24903000.0,16998000.0,7905000.0,0.0,201000.0,356000.0,612000.0,23004000.0,0.0,8687000.0,14317000.0,0.0,57,57,27,27,27,10000.0,1,0,0,0,256229,[1-100],0.17307094257417754
,,,,,,,,,,,,,,,,,,,,,,,,13,13,2,2,2,10000.0,1,0,0,0,239389,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10000.0,1,0,0,0,32451,[1-100],1.0
50434000.0,49105000.0,45817000.0,0.0,3288000.0,1329000.0,-497000.0,832000.0,106000.0,0.0,726000.0,12400000.0,35274000.0,7116000.0,28158000.0,0.0,369000.0,1030000.0,1165000.0,46878000.0,5801000.0,8916000.0,32161000.0,0.0,46,46,15,15,15,50000.0,1,0,0,0,86547,[1-100],0.46111111111111114
,,,,,,,,,,,,,,,,,,,,,,,,18,18,2,2,2,254270.0,2,0,0,0,195042,[1-100],1.0
54242000.0,48466000.0,48466000.0,0.0,0.0,5776000.0,-3595000.0,2181000.0,646000.0,0.0,1535000.0,0.0,53298000.0,20423000.0,32875000.0,0.0,26000.0,1535000.0,46825000.0,56134000.0,0.0,5796000.0,49671000.0,667000.0,116,116,3,3,3,1793814.0,4,0,0,0,34163,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,49,49,24,24,24,10000.0,1,0,0,0,83576,[1-100],1.0
106627000.0,104686000.0,104686000.0,0.0,0.0,1941000.0,-461000.0,1480000.0,372000.0,0.0,1108000.0,0.0,61117000.0,24946000.0,36171000.0,0.0,2975000.0,1108000.0,18176000.0,63835000.0,0.0,4426000.0,59409000.0,0.0,189,135,9,9,9,20000.0,1,0,0,0,248430,[1-100],0.0
8482000.0,7387000.0,7387000.0,0.0,0.0,1095000.0,-390000.0,705000.0,0.0,0.0,705000.0,0.0,1584000.0,704000.0,880000.0,0.0,282000.0,705000.0,1089000.0,807000.0,0.0,0.0,807000.0,0.0,96,96,21,21,21,300000.0,1,0,0,0,177839,[1-100],0.6666666666666667
,,,,,,,,,,,,,,,,,,,,,,,,58,58,22,22,22,16700.0,2,0,0,0,230965,[1-100],1.0
536308000.0,553813000.0,370435000.0,183378000.0,0.0,-17505000.0,-9262000.0,-26767000.0,-3822000.0,39000.0,-22906000.0,34998000.0,82430000.0,59801000.0,21438000.0,1191000.0,14043000.0,-23628000.0,-22983000.0,154454000.0,110668000.0,398000.0,43388000.0,0.0,57,57,3,3,3,100000.0,1,0,0,0,161089,[1-100],0.30833333333333335
15978000.0,13907000.0,13907000.0,0.0,0.0,2071000.0,23000.0,2094000.0,330000.0,0.0,1764000.0,0.0,33458000.0,180000.0,33278000.0,0.0,843000.0,1764000.0,30446000.0,4412000.0,0.0,1550000.0,2862000.0,0.0,178,139,13,13,13,20000.0,1,0,0,0,194507,[1-100],0.3819444444444444
,,,,,,,,,,,,,,,,,,,,,,,,158,132,16,16,16,510000.0,1,0,0,0,163970,[1-100],0.45138888888888884
,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,10000.0,1,0,0,0,14155,[1-100],1.0
610000.0,605000.0,605000.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,5000.0,0.0,331000.0,331000.0,0.0,0.0,19000.0,5000.0,15000.0,585000.0,0.0,500000.0,85000.0,0.0,20,20,8,8,8,10000.0,1,0,0,0,93497,[1-100],0.3490403369617573
414000.0,337000.0,337000.0,0.0,0.0,77000.0,-4000.0,73000.0,0.0,0.0,73000.0,0.0,2055000.0,1588000.0,467000.0,0.0,10000.0,73000.0,4000.0,2061000.0,0.0,1341000.0,720000.0,0.0,28,28,5,5,5,11000.0,1,0,0,0,219223,[1-100],0.36798056696570003
,,,,,,,,,,,,,,,,,,,,,,,,14,14,9,9,9,10000.0,2,0,0,0,94879,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,35,35,10,10,10,10000.0,2,0,0,0,187061,[1-100],0.6138888888888888
4777000.0,4609000.0,4609000.0,0.0,0.0,168000.0,-5000.0,163000.0,33000.0,0.0,130000.0,0.0,3369000.0,155000.0,3214000.0,0.0,174000.0,130000.0,140000.0,3403000.0,0.0,435000.0,2780000.0,188000.0,18,18,18,18,18,10000.0,1,0,0,0,145109,[1-100],0.24846805742060574
,,,,,,,,,,,,,,,,,,,,,,,,154,141,4,4,4,32000.0,2,0,0,0,100603,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,37,37,5,5,5,10000.0,1,0,0,0,83186,[1-100],0.5861111111111111
19786000.0,17384000.0,15093000.0,2291000.0,0.0,2402000.0,-801000.0,1601000.0,0.0,0.0,1601000.0,42844000.0,17607000.0,6897000.0,10454000.0,256000.0,173000.0,1601000.0,2242000.0,58382000.0,34600000.0,1041000.0,22741000.0,0.0,38,38,4,4,4,11000.0,2,0,0,0,187274,[1-100],0.5722222222222222
,,,,,,,,,,,,,,,,,,,,,,,,136,136,26,26,26,10000.0,1,0,0,0,219300,[1-100],0.5277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,62,62,3,3,3,10000.0,2,0,0,0,194872,[1-100],1.0
1561000.0,1341000.0,1341000.0,0.0,0.0,220000.0,-47000.0,173000.0,0.0,0.0,173000.0,8000.0,2384000.0,1500000.0,884000.0,0.0,43000.0,173000.0,1510000.0,925000.0,0.0,0.0,925000.0,0.0,20,20,9,9,9,10000.0,1,0,0,0,48378,[1-100],0.8222222222222222
31905000.0,30952000.0,30952000.0,0.0,0.0,953000.0,-120000.0,833000.0,129000.0,0.0,704000.0,0.0,5746000.0,1065000.0,4681000.0,0.0,78000.0,704000.0,1755000.0,4690000.0,0.0,629000.0,4061000.0,0.0,67,67,6,6,6,100000.0,3,0,0,0,206193,[1-100],0.16944444444444443
9131000.0,9022000.0,9022000.0,0.0,0.0,109000.0,0.0,109000.0,22000.0,0.0,87000.0,0.0,336000.0,336000.0,0.0,0.0,0.0,87000.0,117000.0,219000.0,0.0,0.0,219000.0,0.0,135,135,15,15,15,30000.0,1,0,0,0,10291,[1-100],0.53125
,,,,,,,,,,,,,,,,,,,,,,,,50,50,22,22,22,10000.0,1,0,0,0,98653,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,39,39,24,24,24,10000.0,1,0,0,0,100459,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,22,22,12,12,12,10000.0,1,0,0,0,178285,[1-100],1.0
27600000.0,27501000.0,27501000.0,0.0,0.0,99000.0,-28000.0,71000.0,14000.0,0.0,57000.0,0.0,1077000.0,10000.0,1067000.0,0.0,157000.0,57000.0,83000.0,1151000.0,0.0,205000.0,946000.0,0.0,29,29,29,29,29,10000.0,1,0,0,0,8455,[1-100],0.16275627819733585
11282000.0,10589000.0,10589000.0,0.0,0.0,693000.0,-133000.0,560000.0,0.0,0.0,560000.0,0.0,2613000.0,2507000.0,106000.0,0.0,23000.0,560000.0,2496000.0,140000.0,0.0,0.0,140000.0,0.0,213,138,1,1,1,12500.0,1,0,0,0,196069,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,35,35,7,7,7,500000.0,1,0,0,0,106982,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,29,29,8,8,8,10000.0,1,0,0,0,66241,[1-100],0.6972222222222222
,,,,,,,,,,,,,,,,,,,,,,,,23,23,2,2,2,510000.0,1,0,0,0,97812,[1-100],0.7805555555555556
,,,,,,,,,,,,,,,,,,,,,,,,52,52,4,4,4,30000.0,1,0,0,0,150464,[1-100],0.37777777777777777
,,,,,,,,,,,,,,,,,,,,,,,,28,28,22,22,22,10000.0,1,0,0,0,221092,[1-100],0.7111111111111111
,,,,,,,,,,,,,,,,,,,,,,,,120,120,1,1,1,1000000.0,1,0,0,0,127775,[1-100],0.5833333333333333
35204000.0,34026000.0,33813000.0,0.0,213000.0,1178000.0,34000.0,1212000.0,352000.0,0.0,860000.0,1906000.0,8983000.0,3394000.0,5589000.0,0.0,12000.0,860000.0,8329000.0,2572000.0,0.0,927000.0,1645000.0,0.0,258,112,27,27,27,4888583.47,997,0,0,0,45482,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,49,49,30,30,30,20000.0,1,0,0,0,45963,[1-100],0.4194444444444444
,,,,,,,,,,,,,,,,,,,,,,,,43,43,22,22,22,10000.0,1,0,0,0,137744,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,18,18,18,18,18,10000.0,3,0,0,0,201458,[1-100],0.85
,,,,,,,,,,,,,,,,,,,,,,,,27,27,12,12,12,10000.0,1,0,0,0,79168,[1-100],0.725
69032000.0,89796000.0,89796000.0,0.0,0.0,-20764000.0,11080000.0,-9684000.0,14000.0,0.0,-9698000.0,3904000.0,83615000.0,5686000.0,39069000.0,38860000.0,869000.0,-9698000.0,980000.0,87408000.0,9993000.0,0.0,77415000.0,0.0,142,136,6,6,6,500000.0,3,0,0,0,128670,(100-500],0.5069444444444444
,,,,,,,,,,,,,,,,,,,,,,,,17,17,3,3,3,260000.0,1,0,0,0,118231,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,40,40,14,14,14,16000.0,1,0,0,0,235740,[1-100],0.5444444444444444
